Pricing Date,Settlement Date,Bond Ticker,Issuer,Moody’s Rating,Moody's Outlook,S&P Rating,S&P Outlook,Fitch Rating,Fitch Outlook,Moody's/S&P/Fitch Rating,No. of B's,Rank ,Bail-in,Asset Class,Total Deal Size (USD),Deal Size (Lcl Ccy),Tranche Size (USD),Tenor,No of Tranches,Structure,Coupon Type,Coupon Rate (Fixed %; FRN if Float),Call Date,Maturity,Benchmark,Spread ,Spread to Gov Benchmark,Free r,Rate Type Selection,3mL Equivalent (bps),IPT Spread,Guidance,Area,M/S Equivalent,Spread vs. Midswaps,MS,New Issue Premium,Movement from IPTS,Orderbook Size (mm),Over Subscription,Yield,Price,League Table Eligible,Issuer Type,Product Type ,BofA ML Role,# of Bookrunners,# of Active,# of Passive,Listing,CoC,Coupon Steps,Par Call,Make Whole,Marketing,Special Mandatory Redemption,UOP 1,UOP 2,Denom,Phy. Bks,Self Led,Bk1,Bk2,Bk3,Bk4,Bk5,Bk6,Bk7,Bk8,Bk9,Bk10,B&D Agent,Distribution,Add-On,Tapped Bond,Industry ,Sub industry,CUSIP,ISIN ,Week Start,Quarter,Deal,Country ,Sub-Region,Region,No-Grow,Tranche Size (Local),Tranche Currency,FX Rate per USD,Call Structure,Special Call Features,Par Call Period,Up/Downsized,First Time Bond Issuer,Price Execution,Tranche Comments,Coupon Rate Comments,General Comments (deal level),Bond Ticker,Desk,Gross Spread ,Total Fees,Unequal Economics,Jt Ld 1,Jt Ld 2,Jt Ld 3,Jt Ld 4,Jt Ld 5,Co1,Co 2,Co 3,Co 4,Co 5,IsYield,IsDM,IsSpread,IssueBenchmark,Price0,Yield0,Spread0,Performance0,Price1,Yield1,Spread1,Performance1,Price2,Yield2,Spread2,Performance2,Price3,Yield3,Spread3,Performance3,Price4,Yield4,Spread4,Performance4,Price5,Yield5,Spread5,Performance5,Price6,Yield6,Spread6,Performance6,Price7,Yield7,Spread7,Performance7,Price8,Yield8,Spread8,Performance8,Price9,Yield9,Spread9,Performance9,Price10,Yield10,Spread10,Performance10,Vix,Vix5d,Srvix,Srvix5d,CdxIg,CdxIg5d,Usgg2y,Usgg2y5d,Usgg3y,Usgg3y5d,Usgg5y,Usgg5y5d,Usgg10y,Usgg10y5d,Usgg30y,Usgg30y5d,Ticker,EnterpriseValue
03/05/2020,03/10/2020,DAIGR,Daimler Finance North America LLC,A3,Negative,A-,Negative,A-,Stable,A3 / A- / A-,-,Sr, , -,2150, -,450,5,3,NCL,Fixed,2.125,-,03/10/2025,1.125% 5yr UST due 02/28/25,155,,3,-,-,155,155,0,-,-,,24,0,-,1.28,2.22,99.553,Yes,FIG,Investment Grade,Active,5,5,-,-,No,No,No,Yes,No,No,GCP,Refi-General,150000,,No,BofA,Citi,DB,Mizuho,Santander,-,-,-,-,-,Citi,144a/Reg S, ,-,Financial Institutions,Finance,233851DZ4,US233851DZ45,03/02/2020,1,0,United States of America,US,US, ,450,USD,1,NCL,-,-,-,-,-,-,-,-,DAIGR,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZC Govt,96.399,2.905,229.5942,74.5942,97.137,2.743,226.6146,71.6146,96.722,2.835,216.8067,61.8067,95.118,3.193,248.987,93.987,96.259,2.938,233.5348,78.5348,94.865,3.251,253.4467,98.4467,94.367,3.365,287.486,132.486,93.481,3.57,282.6821,127.6821,93.984,3.455,266.7293,111.7293,94.747,3.281,259.4475,104.4475,94.144,3.42,296.1833,141.1833,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,0015427D US Equity,#N/A N/A
03/05/2020,03/10/2020,DAIGR,Daimler Finance North America LLC,A3,Negative,A-,Negative,A-,Stable,A3 / A- / A-,-,Sr, , -,2150, -,450,10,3,NCL,Fixed,2.625,-,03/10/2030,1.5% 30yr UST due 02/15/30,175,,3,-,-,180,180,5,-,-,,24,5,-,1.56,2.673,99.581,Yes,FIG,Investment Grade,Active,5,5,-,-,No,No,No,Yes,No,No,GCP,Refi-General,150000,,No,BofA,Citi,DB,Mizuho,Santander,-,-,-,-,-,Citi,144a/Reg S, ,-,Financial Institutions,Finance,233851EA8,US233851EA84,03/02/2020,1,0,United States of America,US,US, ,450,USD,1,NCL,-,-,-,-,-,-,-,-,DAIGR,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828Z9 Govt,94.739,3.246,248.3924,73.3924,95.318,3.176,263.5504,88.5504,94.017,3.334,253.1207,78.1207,93.052,3.454,258.463,83.463,93.981,3.339,253.5343,78.5343,91.315,3.673,271.2855,96.2855,89.758,3.873,315.5006,140.5006,88.387,4.053,297.4724,122.4724,88.153,4.084,289.2573,114.2573,88.464,4.044,290.3902,115.3902,87.293,4.2,335.4785,160.4785,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,0015427D US Equity,#N/A N/A
03/05/2020,03/10/2020,PRU,Prudential Financial Inc,A3,-,A,-,A-,-,A3 / A / A-,-,Sr, , -,1500, -,500,6,3,NCL,Fixed,1.5,-,03/10/2026,1.125% 5yr UST due 02/28/25,90,,-,-,-,120,95,5,-,-,,5,30,-,3.4,1.575,99.572,Yes,FIG,Investment Grade,Active,5,5,-,-,No,No,No,Yes,No,No,Green,GCP,1000,,No,BofA,BNP,DB,HSBC,MS,-,-,-,-,-,BNP,Public Offering, ,-,Financial Institutions,Insurance,74432QCH6,US74432QCH65,03/02/2020,1,1,United States of America,US,US, ,500,USD,1,NCL,-,-,-,-,-,-,-,-,PRU,AMRS,0.375,1.875,No,-,-,-,-,-,ICBC Standard Bank Plc,"Ramirez & Co., Inc.",Santander,Std Chrtrd,TD Securities,N,N,Y,912828ZC Govt,99.192,1.642,103.2942,13.2942,97.984,1.857,138.0146,48.0146,97.984,1.857,119.0067,29.0067,97.86,1.88,117.687,27.687,97.689,1.911,130.8348,40.8348,97.689,1.911,119.4467,29.4467,92.614,2.854,236.386,146.386,91.498,3.071,232.7821,142.7821,91.498,3.071,228.3293,138.3293,91.498,3.071,238.4475,148.4475,91.498,3.071,261.2833,171.2833,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,PRU US Equity,43818.22
03/05/2020,03/10/2020,PRU,Prudential Financial Inc,A3,-,A,-,A-,-,A3 / A / A-,-,Sr, , -,1500, -,500,10,3,NCL,Fixed,2.1,-,03/10/2030,1.5% 30yr UST due 02/15/30,120,,2,-,-,150,125,5,-,-,,5,30,-,2.4,2.128,99.749,Yes,FIG,Investment Grade,Active,5,5,-,-,No,No,No,Yes,No,No,Green,GCP,1000,,No,BofA,BNP,DB,HSBC,MS,-,-,-,-,-,MS,Public Offering, ,-,Financial Institutions,Insurance,74432QCG8,US74432QCG82,03/02/2020,1,0,United States of America,US,US, ,500,USD,1,NCL,-,-,-,-,-,-,-,-,PRU,AMRS,0.45,2.25,No,-,-,-,-,-,ICBC,"Ramirez & Co., Inc.",Santander,Std Chrtrd,TD Securities,N,N,Y,912828Z9 Govt,99.625,2.142,137.9924,17.9924,98.185,2.304,176.3504,56.3504,96.526,2.495,169.2207,49.2207,95.417,2.625,175.563,55.563,94.782,2.7,189.6343,69.6343,93.969,2.797,183.6855,63.6855,86.164,3.778,306.0006,186.0006,81.57,4.405,332.6724,212.6724,83.143,4.187,299.5573,179.5573,85.002,3.935,279.4902,159.4902,85.002,3.935,308.9785,188.9785,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,PRU US Equity,43818.22
03/05/2020,03/10/2020,PRU,Prudential Financial Inc,A3,-,A,-,A-,-,A3 / A / A-,-,Sr, , -,1500, -,500,20,3,NCL,Fixed,3,-,03/10/2040,2.375% 30yr UST due 11/15/49,145,,4,-,-,175,150,5,-,-,,5,30,-,2.5,3.017,99.746,Yes,FIG,Investment Grade,Active,5,5,-,-,No,No,No,Yes,No,No,Green,GCP,1000,,No,BofA,BNP,DB,HSBC,MS,-,-,-,-,-,MS,Public Offering, ,-,Financial Institutions,Insurance,74432QCJ2,US74432QCJ22,03/02/2020,1,0,United States of America,US,US, ,500,USD,1,NCL,-,-,-,-,-,-,-,-,PRU,AMRS,0.875,4.375,No,-,-,-,-,-,ICBC,"Ramirez & Co., Inc.",Santander,Std Chrtrd,TD Securities,N,N,Y,912810SK Govt,95.648,3.299,201.1862,56.1862,93.278,3.469,246.5467,101.5467,89.924,3.719,243.2005,98.2005,89.924,3.719,231.5115,86.5115,88.266,3.847,239.6958,94.6958,81.939,4.364,281.0079,136.0079,78.872,4.633,334.2578,189.2578,78.872,4.633,293.7966,148.7966,74.633,5.028,322.2517,177.2517,77.331,4.774,295.7201,150.7201,77.331,4.774,332.7895,187.7895,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,PRU US Equity,43818.22
03/05/2020,03/10/2020,OKE,ONEOK Inc,Baa3,-,BBB,-,NR,-,Baa3 / BBB / NR,6,Sr, , -,1650, -,400,5.5,3,NCL,Fixed,2.2,-,09/15/2025,1.375% 5yr UST due 02/28/25,155,,-,-,-,162.5,155,0,-,-,,14,7.5,-,1.63,2.215,99.922,Yes,CORP,Investment Grade,Passive,15,4,11,-,No,No,Yes,Yes,No,No,Refi - Bank,GCP,2000,,No,Barc,DB,Mizuho,TD,BofA,Citi,CS,GS,MS,MUFJ,Barc,Public Offering, ,-,Energy & Power,Oilfield Services,682680BA0,US682680BA09,03/02/2020,1,1,United States of America,US,US, ,400,USD,1,NCL,-,1,-,-,-,-,-,-,OKE,AMRS,0.6,2.4,No,-,-,-,-,-,Regions,STRH,US Bancorp,Siebert,Tuohy,N,N,Y,912828ZC Govt,92.705,3.675,306.5942,151.5942,89,4.476,399.9146,244.9146,89,4.476,380.9067,225.9067,89,4.476,377.287,222.287,89,4.476,387.3348,232.3348,89,4.476,375.9467,220.9467,89,4.476,398.586,243.586,89,4.476,373.2821,218.2821,65.23,10.77,998.2293,843.2293,68,9.917,923.0475,768.0475,68.34,9.818,935.9833,780.9833,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,OKE US Equity,41118.9681
03/05/2020,03/10/2020,OKE,ONEOK Inc,Baa3,-,BBB,-,NR,-,Baa3 / BBB / NR,-,Sr, , -,1650, -,850,10,3,NCL,Fixed,3.1,-,03/15/2030,1.5% 30yr UST due 02/15/30,220,,-,-,-,225,220,0,-,-,,29,5,-,1.65,3.112,99.897,Yes,CORP,Investment Grade,Passive,15,4,11,-,No,No,Yes,Yes,No,No,Refi - Bank,GCP,2000,,No,Barc,DB,Mizuho,TD,BofA,Citi,CS,GS,MS,MUFJ,Barc,Public Offering, ,-,Energy & Power,Oilfield Services,682680BB8,US682680BB81,03/02/2020,1,0,United States of America,US,US, ,850,USD,1,NCL,-,3,-,-,-,-,-,-,OKE,AMRS,0.65,5.525,No,-,-,-,-,-,Regions,STRH,US Bancorp,Siebert,Tuohy,N,N,Y,912828Z9 Govt,90.5,4.277,351.4924,131.4924,86.097,4.872,433.1504,213.1504,79.712,5.803,500.0207,280.0207,84.041,5.164,429.463,209.463,80.267,5.72,491.6343,271.6343,77.798,6.101,514.0855,294.0855,77.798,6.101,538.3006,318.3006,74.153,6.692,561.3724,341.3724,67,7.954,676.2573,456.2573,67,7.955,681.4902,461.4902,67,7.955,710.9785,490.9785,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,OKE US Equity,41118.9681
03/05/2020,03/10/2020,OKE,ONEOK Inc,Baa3,-,BBB,-,NR,-,Baa3 / BBB / NR,-,Sr, , -,1650, -,400,30,3,NCL,Fixed,4.5,-,03/15/2050,2.375% 30yr UST due 11/15/49,295,,-,-,-,300,295,0,-,-,,31,5,-,2.13,4.509,99.852,Yes,CORP,Investment Grade,Passive,15,4,11,-,No,No,Yes,Yes,No,No,Refi - Bank,GCP,2000,,No,Barc,DB,Mizuho,TD,BofA,Citi,CS,GS,MS,MUFJ,Barc,Public Offering, ,-,Energy & Power,Oilfield Services,682680BC6,US682680BC64,03/02/2020,1,0,United States of America,US,US, ,400,USD,1,NCL,-,6,-,-,-,-,-,-,OKE,AMRS,0.875,3.5,No,-,-,-,-,-,Regions,STRH,US Bancorp,Siebert,Tuohy,N,N,Y,912810SK Govt,88.264,5.284,399.6862,104.6862,84.602,5.561,455.7467,160.7467,84.602,5.561,427.4005,132.4005,77.721,6.133,472.9115,177.9115,77.721,6.133,468.2958,173.2958,73.723,6.502,494.8079,199.8079,73.723,6.502,521.1578,226.1578,66.429,7.264,556.8966,261.8966,66.429,7.264,545.8517,250.8517,67.764,7.115,529.8201,234.8201,67.764,7.115,566.8895,271.8895,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,OKE US Equity,41118.9681
03/05/2020,03/10/2020,BMO,Bank of Montreal,A2,Stable,A-,Stable,AA-,Stable,A2 / A- / AA-,-,Sr, , -,1500, -,1500,3,1,NCL,Floating,-,-,03/10/2023,SOFR,68,,-,SOFR,-,68,0,0,-,-,,N/A,0,-,N/A,0,100,Yes,FIG,Investment Grade,No Role,2,2,-,-,No,No,No,No,No,No,GCP,-,2000,,Yes,BMO,DB,-,-,-,-,-,-,-,-,BMO,Public Offering, ,-,Financial Institutions,Depository,06367WYH0,US06367WYH05,03/02/2020,1,1,Canada,Canada,Canada, ,1500,USD,1,NCL,-,-,-,-,-,-,-,-,BMO,AMRS,0.2,3,No,-,-,-,-,-,-,-,-,-,-,N,Y,N,#N/A Field Not Applicable,100,1.8,67.99999744,-2.56E-06,100,1.8,69.99999784,1.999997839,100,1.8,70.99999803,2.999998033,100,1.8,68.99999766,0.999997662,100,1.8,64.99999688,-3.000003123,100,1.8,59.99999579,-8.000004214,100,1.8,69.99999789,1.999997892,100,1.8,154,86,100,1.8,126,58,100,1.8,170,102,90.159,4.209,414.8999979,346.8999979,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,BMO CN Equity,#N/A N/A
03/05/2020,03/10/2020,KEY,KeyBank NA,A3,Stable,A-,Stable,A-,Stable,A3 / A- / A-,-,Sr,-, -,700, -,700,3,1,NCL,Fixed,1.25,-,03/10/2023,1.375% 3yr UST due 02/15/23,65,0,-,-,-,85,65,0,-,-,0,6,20,-,1.86,1.266,99.953,Yes,FIG,Investment Grade,No Role,4,4,-,-,No,No,No,No,No,No,GCP,-,250000,,Yes,Citi,Key,RBC,WFS,-,-,-,-,-,-,Key,3(a)(2), ,-,Financial Institutions,Finance,49327M2Z6,US49327M2Z60,03/02/2020,1,1,United States of America,US,US, ,700,USD,1,NCL,-,-,-,-,-,-,-,-,KEY,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828Z8 Govt,99.181,1.531,97.3264,32.3264,98.973,1.603,117.3106,52.3106,98.973,1.603,97.764,32.764,97.9,1.979,132.4984,67.4984,97.9,1.979,140.9781,75.9781,97.9,1.979,136.5112,71.5112,97.9,1.979,153.6592,88.6592,94.826,3.09,247.2172,182.2172,94.826,3.09,242.4576,177.4576,95.73,2.763,220.1699,155.1699,95.73,2.763,240.8616,175.8616,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,KEY US Equity,#N/A N/A
03/05/2020,03/16/2020,MLM,Martin Marietta Materials Inc,Baa3,Stable,BBB+,Stable,BBB,Stable,Baa3 / BBB+ / BBB,6,Sr, , -,500, -,500,10,1,NCL,Fixed,2.5,-,03/15/2030,1.5% 30yr UST due 02/15/30,170,,-5,-,-,185,175,5,-,-,,30,15,-,4.4,2.63,98.864,Yes,CORP,Investment Grade,No Role,4,2,2,-,Yes,No,Yes,Yes,No,No,GCP,Refi - Bond,2000,,No,DB,JPM,WFS,STRH,-,-,-,-,-,-,-,Public Offering, ,-,Industrials,Engineering & Construction,573284AV8,US573284AV89,03/02/2020,1,1,United States of America,US,US, ,500,USD,1,NCL,-,3,-,-,-,-,-,-,MLM,AMRS,0.65,3.25,Yes,-,-,-,-,-,PNC,Regions,MUFJ,Comer,Siebert,N,N,Y,912828Z9 Govt,96.358,2.923,211.9343,41.9343,93.344,3.287,232.6855,62.6855,93.344,3.287,256.9006,86.9006,93.344,3.287,220.8724,50.8724,85.051,4.364,317.2573,147.2573,85.563,4.295,315.4902,145.4902,85.563,4.295,344.9785,174.9785,85.563,4.295,350.8847,180.8847,85.563,4.295,344.8529,174.8529,88.22,3.942,307.4913,137.4913,88.22,3.942,309.7801,139.7801,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,MLM US Equity,18403.288
03/05/2020,03/10/2020,ETR,Entergy Texas Inc,Baa1,Positive,A,Stable,NR,-,Baa1 / A / NR,3,Secured, , -,175, -,175,29,1,NCL,Fixed,3.55,-,09/30/2049,2.875% 30yr UST due 05/15/49,137.5,,-0.5,-,-,155,0,0,-,-,,4.5,17.5,-,2.88,2.925,112.176,Yes,CORP,Investment Grade,No Role,3,3,-,-,No,No,Yes,Yes,No,No,Capital Expenditures,Refi - Bank,1000,,No,JPM,Mizuho,US Bancorp,-,-,-,-,-,-,-,JPM,Public Offering,Yes,-,Energy & Power,Utilities,29365TAJ3,US29365TAJ34,03/02/2020,1,1,United States of America,US,US, ,175,USD,1,NCL,-,6,-,-,-,-,-,-,ETR,AMRS,0.875,1.531,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912810SH Govt,108.093,3.124,183.231,45.731,104.839,3.29,228.1526,90.6526,104.839,3.29,197.6776,60.1776,104.839,3.29,186.5754,49.0754,99.292,3.589,213.204,75.704,99.292,3.589,203.6517,66.1517,99.292,3.589,229.7058,92.2058,99.292,3.589,189.0693,51.5693,99.292,3.589,179.2475,41.7475,99.292,3.589,177.5137,40.0137,90.603,4.102,264.6859,127.1859,39.62,1.17,69.08,-3.64,73.253,13.43,0.5973,-43.7306,0.6242,-40.5668,0.6779,-36.567,0.912,-27.6577,1.5407,-12.347,3687965Z US Equity,#N/A N/A
03/04/2020,03/12/2020,BRK,Berkshire Hathaway Finance Corp,Aa2,Stable,AA,-,A+,Stable,Aa2 / AA / A+,-,Sr, , -,500, -,500,10,1,NCL,Fixed,1.85,-,03/12/2030,1.5% 30yr UST due 02/15/30,87.5,,-4.5,-,-,110,0,0,-,-,,3,22.5,-,6.6,1.861,99.9,Yes,FIG,Investment Grade,Active,4,4,-,-,No,No,Yes,Yes,No,No,Refi - Bond,GCP,2000,,No,BofA,GS,JPM,WFS,-,-,-,-,-,-,WFS,Public Offering, ,-,Financial Institutions,Insurance,084664CU3,US084664CU37,03/02/2020,1,1,United States of America,US,US, ,500,USD,1,NCL,-,3,-,-,-,-,-,-,BRK,AMRS,0.35,1.75,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828Z9 Govt,97.122,2.172,136.9207,49.4207,97.67,2.11,124.063,36.563,97.865,2.088,128.4343,40.9343,93.552,2.587,162.6855,75.1855,91.294,2.859,214.1006,126.6006,88.411,3.218,213.9724,126.4724,89.264,3.111,191.9573,104.4573,89.264,3.111,197.0902,109.5902,92.702,2.69,184.4785,96.9785,94.522,2.474,168.7847,81.2847,96.127,2.287,144.0529,56.5529,31.99,16.07,69.99,-1.75,65.835,14.13,0.6926,-40.536,0.7176,-37.4203,0.7825,-32.4848,1.0522,-21.3049,1.7014,-6.7284,BRK/A US Equity,231177.5073
03/04/2020,03/16/2020,CI,CIGNA Corporation,Baa2,Stable,A-,Negative,BBB,Stable,Baa2 / A- / BBB,3,Sr, , -,3500, -,750,20,3,NCL,Fixed,3.2,-,03/15/2040,2.375% 30yr UST due 11/15/49,157,,-11,-,-,180,160,3,-,-,,7,23,-,7.33,3.21,99.853,Yes,CORP,Investment Grade,Active,8,3,5,-,Yes,No,Yes,Yes,No,No,Refi - Tender,GCP,2000,,No,BofA,GS,MS,CS,DB,JPM,US Bancorp,WFS,-,-,GS,Public Offering, ,-,Healthcare,Payors,125523CJ7,US125523CJ75,03/02/2020,1,1,United States of America,US,US, ,750,USD,1,NCL,-,6,-,-,-,-,-,-,CI,AMRS,0.75,5.625,No,-,-,-,-,-,Citi,Credit Agricole Corporate and Investment Bank (New York),HSBC,Mizuho,MUFJ,N,N,Y,912810SK Govt,97.15,3.398,194.7958,37.7958,93.98,3.626,207.2079,50.2079,84.341,4.384,309.3578,152.3578,79.291,4.827,313.1966,156.1966,79.458,4.812,300.6517,143.6517,82.86,4.511,269.4201,112.4201,82.86,4.511,306.4895,149.4895,90.194,3.912,255.0185,98.0185,90.194,3.912,250.4956,93.4956,91.619,3.803,235.0163,78.0163,93.162,3.687,223.9535,66.9535,31.99,16.07,69.99,-1.75,65.835,14.13,0.6926,-40.536,0.7176,-37.4203,0.7825,-32.4848,1.0522,-21.3049,1.7014,-6.7284,CI US Equity,110480.9099
03/04/2020,03/16/2020,CI,CIGNA Corporation,Baa2,Stable,A-,Negative,BBB,Stable,Baa2 / A- / BBB,-,Sr, , -,3500, -,1500,10,3,NCL,Fixed,2.4,-,03/15/2030,1.5% 10yr UST due 02/15/30,142,,-8,-,-,165,145,3,-,-,,5,23,-,4.6,2.419,99.832,Yes,CORP,Investment Grade,Active,8,3,5,-,Yes,No,Yes,Yes,No,No,Refi - Tender,GCP,2000,,No,BofA,GS,MS,CS,DB,JPM,US Bancorp,WFS,-,-,GS,Public Offering, ,-,Healthcare,Payors,125523CL2,US125523CL22,03/02/2020,1,0,United States of America,US,US, ,1500,USD,1,NCL,-,3,-,-,-,-,-,-,CI,AMRS,0.45,6.75,No,-,-,-,-,-,Citi,Credit Agricole Corporate and Investment Bank (New York),HSBC,Mizuho,MUFJ,N,N,Y,912828Z9 Govt,96.34,2.823,201.9343,59.9343,92.256,3.317,235.6855,93.6855,87.506,3.924,320.6006,178.6006,85.51,4.192,311.3724,169.3724,84.69,4.304,311.2573,169.2573,87.591,3.915,277.4902,135.4902,87.591,3.915,306.9785,164.9785,91.998,3.351,256.4847,114.4847,92.988,3.229,238.2529,96.2529,93.796,3.13,226.2913,84.2913,94.102,3.093,224.8801,82.8801,31.99,16.07,69.99,-1.75,65.835,14.13,0.6926,-40.536,0.7176,-37.4203,0.7825,-32.4848,1.0522,-21.3049,1.7014,-6.7284,CI US Equity,110480.9099
03/04/2020,03/16/2020,CI,CIGNA Corporation,Baa2,Stable,A-,Negative,BBB,Stable,Baa2 / A- / BBB,-,Sr, , -,3500, -,1250,30,3,NCL,Fixed,3.4,-,03/15/2050,2.375% 30yr UST due 11/15/49,177,,-8,-,-,200,180,3,-,-,,7,23,-,4.16,3.41,99.813,Yes,CORP,Investment Grade,Active,8,3,5,-,Yes,No,Yes,Yes,No,No,Refi - Tender,GCP,2000,,No,BofA,GS,MS,CS,DB,JPM,US Bancorp,WFS,-,-,GS,Public Offering, ,-,Healthcare,Payors,125523CK4,US125523CK49,03/02/2020,1,0,United States of America,US,US, ,1250,USD,1,NCL,-,6,-,-,-,-,-,-,CI,AMRS,0.875,10.938,No,-,-,-,-,-,Citi,Credit Agricole Corporate and Investment Bank (New York),HSBC,Mizuho,MUFJ,N,N,Y,912810SK Govt,95.447,3.651,220.0958,43.0958,89.703,3.992,243.8079,66.8079,81.906,4.506,321.5578,144.5578,74.978,5.024,332.8966,155.8966,77.737,4.81,300.4517,123.4517,83.176,4.418,260.1201,83.1201,86.987,4.164,271.7895,94.7895,90.986,3.913,255.1185,78.1185,94.421,3.71,230.2956,53.2956,92.746,3.808,235.5163,58.5163,94.179,3.724,227.6535,50.6535,31.99,16.07,69.99,-1.75,65.835,14.13,0.6926,-40.536,0.7176,-37.4203,0.7825,-32.4848,1.0522,-21.3049,1.7014,-6.7284,CI US Equity,110480.9099
03/04/2020,03/11/2020,EBAY,eBay Inc,Baa1,Stable,BBB+,Stable,BBB,Stable,Baa1 / BBB+ / BBB,6,Sr, , -,1000, -,500,5,2,NCL,Fixed,1.9,-,03/11/2025,1.125% 5yr UST due 02/28/25,120,,-3,-,-,140,125,5,-,-,,13,20,-,3.2,1.946,99.782,Yes,CORP,Investment Grade,Active,5,3,2,-,Yes,No,Yes,Yes,No,No,Refi - Bond,GCP,2000,,No,BofA,CS,WFS,JPM,DB,-,-,-,-,-,BofA,Public Offering, ,-,Technology,Internet,278642AV5,US278642AV58,03/02/2020,1,1,United States of America,US,US, ,500,USD,1,NCL,-,3,-,-,-,-,-,-,EBAY,AMRS,0.35,1.75,No,-,-,-,-,-,BNP,Citi,GS,HSBC,MS,N,N,Y,912828ZC Govt,98.337,2.254,177.7146,57.7146,97.158,2.51,184.3067,64.3067,97.158,2.51,180.687,60.687,97.028,2.539,193.6348,73.6348,96.474,2.661,194.4467,74.4467,93.147,3.409,291.886,171.886,90.035,4.14,339.6821,219.6821,90.035,4.14,335.2293,215.2293,89.953,4.162,347.5475,227.5475,90.744,3.975,351.6833,231.6833,91.286,3.848,343.7395,223.7395,31.99,16.07,69.99,-1.75,65.835,14.13,0.6926,-40.536,0.7176,-37.4203,0.7825,-32.4848,1.0522,-21.3049,1.7014,-6.7284,EBAY US Equity,36238.151
03/04/2020,03/11/2020,EBAY,eBay Inc,Baa1,Stable,BBB+,Stable,BBB,Stable,Baa1 / BBB+ / BBB,-,Sr, , -,1000, -,500,10,2,NCL,Fixed,2.7,-,03/11/2030,1.5% 10yr UST due 02/15/30,170,,-2,-,-,190,175,5,-,-,,15,20,-,3,1.718,99.843,Yes,CORP,Investment Grade,Active,5,3,2,-,Yes,No,Yes,Yes,No,No,Refi - Bond,GCP,2000,,No,BofA,CS,WFS,JPM,DB,-,-,-,-,-,BofA,Public Offering, ,-,Technology,Internet,278642AW3,US278642AW32,03/02/2020,1,0,United States of America,US,US, ,500,USD,1,NCL,-,3,-,-,-,-,-,-,EBAY,AMRS,0.45,2.25,No,-,-,-,-,-,BNP,Citi,GS,HSBC,MS,N,N,Y,912828Z9 Govt,96.509,3.109,256.8504,86.8504,96.509,3.109,230.6207,60.6207,95.574,3.222,235.263,65.263,95.442,3.238,243.4343,73.4343,92.663,3.581,262.0855,92.0855,92.663,3.581,286.3006,116.3006,92.663,3.581,250.2724,80.2724,82.776,4.906,371.4573,201.4573,82.776,4.906,376.5902,206.5902,84.711,4.634,378.8785,208.8785,88.039,4.181,339.4847,169.4847,31.99,16.07,69.99,-1.75,65.835,14.13,0.6926,-40.536,0.7176,-37.4203,0.7825,-32.4848,1.0522,-21.3049,1.7014,-6.7284,EBAY US Equity,36238.151
